song_name,added_at,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
Lampeskærm,2018-11-02T13:28:44Z,3:12,46,2,https://open.spotify.com/track/1UZtPx4bgd7x75fbpOvOkM,https://p.scdn.co/mp3-preview/0cf92cd38f922c9b2b5cd764224d828a4269a26f?cid=57b733e352a843eab708ae2a3e3c30bc,Benjamin Og Albert,2018-11-02,10,https://i.scdn.co/image/ab67616d00001e02354c90ac13c9f27ffb7d57ab,https://open.spotify.com/album/6Md1v2OborR8cZ31eNqlbc,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Noget Du Skal Bruge,2018-11-02T13:28:44Z,4:52,30,3,https://open.spotify.com/track/2f8EI42kSI7y7YhlhK5UzQ,https://p.scdn.co/mp3-preview/c92ffb484d43c1b24b249f9f1638007f5a4d0025?cid=57b733e352a843eab708ae2a3e3c30bc,Benjamin Og Albert,2018-11-02,10,https://i.scdn.co/image/ab67616d00001e02354c90ac13c9f27ffb7d57ab,https://open.spotify.com/album/6Md1v2OborR8cZ31eNqlbc,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Tænker Lidt På dig (feat. Wads.png),2018-11-02T13:28:44Z,4:04,35,4,https://open.spotify.com/track/2XxY7nlBlnSVHVWrCW48so,https://p.scdn.co/mp3-preview/f40aef16effc5f81eb4e8ecfaae5d293ceabba2e?cid=57b733e352a843eab708ae2a3e3c30bc,Benjamin Og Albert,2018-11-02,10,https://i.scdn.co/image/ab67616d00001e02354c90ac13c9f27ffb7d57ab,https://open.spotify.com/album/6Md1v2OborR8cZ31eNqlbc,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Når Du Kigger På Mig (feat. Clara Sofie),2018-11-02T13:28:44Z,3:18,41,5,https://open.spotify.com/track/4eM9Yrx03O2HHpYcjPS2Ow,https://p.scdn.co/mp3-preview/12c093220aedcf85579d8949d8562c77f19158b0?cid=57b733e352a843eab708ae2a3e3c30bc,Benjamin Og Albert,2018-11-02,10,https://i.scdn.co/image/ab67616d00001e02354c90ac13c9f27ffb7d57ab,https://open.spotify.com/album/6Md1v2OborR8cZ31eNqlbc,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Skyd Dem Ned (feat. Orgi-E),2018-11-02T13:28:44Z,3:43,35,6,https://open.spotify.com/track/28w05E6whaAirNDFjEo0Ej,https://p.scdn.co/mp3-preview/530f658ce6ad740f41d61949eefdd9b60fb53141?cid=57b733e352a843eab708ae2a3e3c30bc,Benjamin Og Albert,2018-11-02,10,https://i.scdn.co/image/ab67616d00001e02354c90ac13c9f27ffb7d57ab,https://open.spotify.com/album/6Md1v2OborR8cZ31eNqlbc,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Hvad Kan Jeg,2018-11-02T13:28:44Z,3:02,26,7,https://open.spotify.com/track/6jaa12U9YltSWRH5GJDS69,https://p.scdn.co/mp3-preview/3579978a55c3854ca879013f5c0ca15260858bf3?cid=57b733e352a843eab708ae2a3e3c30bc,Benjamin Og Albert,2018-11-02,10,https://i.scdn.co/image/ab67616d00001e02354c90ac13c9f27ffb7d57ab,https://open.spotify.com/album/6Md1v2OborR8cZ31eNqlbc,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Bare Sig Det' Jul,2018-11-02T13:28:44Z,5:08,25,8,https://open.spotify.com/track/43e5E9Z7gZLriMrvC92Tbe,https://p.scdn.co/mp3-preview/cbdd8a704054af9bf91261732c11ca7dc75046c8?cid=57b733e352a843eab708ae2a3e3c30bc,Benjamin Og Albert,2018-11-02,10,https://i.scdn.co/image/ab67616d00001e02354c90ac13c9f27ffb7d57ab,https://open.spotify.com/album/6Md1v2OborR8cZ31eNqlbc,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Nu Her,2018-11-02T13:28:44Z,4:02,48,9,https://open.spotify.com/track/73skF4Y2MgeL9YwJYv4ac9,https://p.scdn.co/mp3-preview/5cd22265148bda87e5414be698d15a483a21b420?cid=57b733e352a843eab708ae2a3e3c30bc,Benjamin Og Albert,2018-11-02,10,https://i.scdn.co/image/ab67616d00001e02354c90ac13c9f27ffb7d57ab,https://open.spotify.com/album/6Md1v2OborR8cZ31eNqlbc,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
Dine Læber,2018-11-02T13:28:44Z,4:15,28,10,https://open.spotify.com/track/0pmpRjX6cMHwD18SkOJeeT,https://p.scdn.co/mp3-preview/49f923b412c09f17401c04c294d93d4acbd9692d?cid=57b733e352a843eab708ae2a3e3c30bc,Benjamin Og Albert,2018-11-02,10,https://i.scdn.co/image/ab67616d00001e02354c90ac13c9f27ffb7d57ab,https://open.spotify.com/album/6Md1v2OborR8cZ31eNqlbc,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
More Bounce to the Ounce,2018-10-10T13:22:57Z,5:11,58,1,https://open.spotify.com/track/1LiwqqaafXkNQuWGW3HeId,https://p.scdn.co/mp3-preview/61acfbdfcb4a73957d1a0bac39724313124a65f7?cid=57b733e352a843eab708ae2a3e3c30bc,Zapp,1980-01-01,6,https://i.scdn.co/image/ab67616d00001e026ebfd029f2a8973cabba0766,https://open.spotify.com/album/1y7wSbPgFFeLxbpf5v5CIY,Zapp,https://open.spotify.com/artist/396Kh0m4wGUvcMUULw71yi
Quiet Time,2018-09-02T22:46:53Z,3:46,0,1,https://open.spotify.com/track/5pdDSYfPjCxq7ZJuZmsh2E,,Piano Sleep,2017-08-29,12,https://i.scdn.co/image/ab67616d00001e0279bccfba80b4ee868f96dbe8,https://open.spotify.com/album/3OXEZgCXUOVeAhBS9r9TNU,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
"Nocturne In E-Flat Major, Op. 9: II. Andante",2018-09-02T22:46:53Z,3:53,0,2,https://open.spotify.com/track/6PEsVghjDku1IDJnNgeAqx,,Piano Sleep,2017-08-29,12,https://i.scdn.co/image/ab67616d00001e0279bccfba80b4ee868f96dbe8,https://open.spotify.com/album/3OXEZgCXUOVeAhBS9r9TNU,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Vladimir's Blues,2018-09-02T22:46:53Z,1:22,0,3,https://open.spotify.com/track/0wkbwKkuWKVIlZWuoZBc9T,,Piano Sleep,2017-08-29,12,https://i.scdn.co/image/ab67616d00001e0279bccfba80b4ee868f96dbe8,https://open.spotify.com/album/3OXEZgCXUOVeAhBS9r9TNU,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Wings on the Wind,2018-09-02T22:46:53Z,5:28,0,4,https://open.spotify.com/track/1BanpFyJioSTmlvbOZV7PH,,Piano Sleep,2017-08-29,12,https://i.scdn.co/image/ab67616d00001e0279bccfba80b4ee868f96dbe8,https://open.spotify.com/album/3OXEZgCXUOVeAhBS9r9TNU,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
"Any Other Name (Theme from ""American Beauty"")",2018-09-02T22:46:53Z,2:39,0,5,https://open.spotify.com/track/6FQkKkLthCsOu3RHzk6bnQ,,Piano Sleep,2017-08-29,12,https://i.scdn.co/image/ab67616d00001e0279bccfba80b4ee868f96dbe8,https://open.spotify.com/album/3OXEZgCXUOVeAhBS9r9TNU,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Out from Under,2018-09-02T22:46:53Z,2:46,0,6,https://open.spotify.com/track/3QogxunDQOwBYa02o54yua,,Piano Sleep,2017-08-29,12,https://i.scdn.co/image/ab67616d00001e0279bccfba80b4ee868f96dbe8,https://open.spotify.com/album/3OXEZgCXUOVeAhBS9r9TNU,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Oizys,2018-09-02T22:46:53Z,3:30,0,7,https://open.spotify.com/track/16fgv40PtkDgZ8Uxc0vVIE,,Piano Sleep,2017-08-29,12,https://i.scdn.co/image/ab67616d00001e0279bccfba80b4ee868f96dbe8,https://open.spotify.com/album/3OXEZgCXUOVeAhBS9r9TNU,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Endings,2018-09-02T22:46:53Z,2:02,0,8,https://open.spotify.com/track/7btdw719iIZSKrSIT3jBbe,,Piano Sleep,2017-08-29,12,https://i.scdn.co/image/ab67616d00001e0279bccfba80b4ee868f96dbe8,https://open.spotify.com/album/3OXEZgCXUOVeAhBS9r9TNU,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
"2 Arabesques in E Major, L. 66: I. Andantino con moto",2018-09-02T22:46:53Z,4:05,0,9,https://open.spotify.com/track/3kSFXCuf9j48uoK9v6hBUr,,Piano Sleep,2017-08-29,12,https://i.scdn.co/image/ab67616d00001e0279bccfba80b4ee868f96dbe8,https://open.spotify.com/album/3OXEZgCXUOVeAhBS9r9TNU,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Mote of Dust Suspended in a Sunbeam,2018-09-02T22:46:53Z,3:59,0,10,https://open.spotify.com/track/4SPynMwpQbwFeeyGnxAzsZ,,Piano Sleep,2017-08-29,12,https://i.scdn.co/image/ab67616d00001e0279bccfba80b4ee868f96dbe8,https://open.spotify.com/album/3OXEZgCXUOVeAhBS9r9TNU,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
I Will Always Love You,2018-09-02T22:46:53Z,4:50,0,11,https://open.spotify.com/track/1AzwnBktnydrkATxtFZrUD,,Piano Sleep,2017-08-29,12,https://i.scdn.co/image/ab67616d00001e0279bccfba80b4ee868f96dbe8,https://open.spotify.com/album/3OXEZgCXUOVeAhBS9r9TNU,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
"Étude No. 3 in E Major, Op. 10: III. Tristesse",2018-09-02T22:46:53Z,4:12,0,12,https://open.spotify.com/track/3fhCa3f56ZQgG7Rjcu73pU,,Piano Sleep,2017-08-29,12,https://i.scdn.co/image/ab67616d00001e0279bccfba80b4ee868f96dbe8,https://open.spotify.com/album/3OXEZgCXUOVeAhBS9r9TNU,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Voksenbaby.dk,2018-08-04T18:50:02Z,3:24,26,9,https://open.spotify.com/track/1c6UwDqRjUFI7fU6QWuB34,https://p.scdn.co/mp3-preview/4e55e1ae325e92206f4efcabd4b2ae9457876c05?cid=57b733e352a843eab708ae2a3e3c30bc,Drengene fra Angora,2005-07-20,16,https://i.scdn.co/image/ab67616d00001e02d8bf32c416e661dd813345b1,https://open.spotify.com/album/3j5ZmMOvu5P8YmWLCST4fk,Drengene Fra Angora,https://open.spotify.com/artist/14Yvg4O01WlpP3Jm2AP6oI
Trip to Dreamland,2018-07-10T12:30:53Z,4:43,0,1,https://open.spotify.com/track/63NcnnaWnKPloi4iOn6MFs,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Sweden,2018-07-10T12:30:53Z,4:51,0,2,https://open.spotify.com/track/0liD3NiLb58kW3iHZRgvCH,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Turkey - Fant4stik Remix,2018-07-10T12:30:53Z,4:41,0,3,https://open.spotify.com/track/7wy6kFkEftiRupEsVx0tGy,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Fairyland,2018-07-10T12:30:53Z,4:45,0,4,https://open.spotify.com/track/1ffp8vkXC6847VLLCHU7L3,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Middle Earth,2018-07-10T12:30:53Z,5:26,0,5,https://open.spotify.com/track/1yF6plBHsFzFQwcXezgdj7,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Saudi Arabia,2018-07-10T12:30:53Z,5:30,0,6,https://open.spotify.com/track/13DUfnglxEezPqxfdugjdQ,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Sudan,2018-07-10T12:30:53Z,4:32,0,7,https://open.spotify.com/track/5Ne29wqK7gYMgXGNnMZria,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Russia,2018-07-10T12:30:53Z,3:55,0,8,https://open.spotify.com/track/21BramDZ46doCrZRW6Xefg,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Amerika - Remastered,2018-07-10T12:30:53Z,4:15,0,9,https://open.spotify.com/track/60ep9i3X1Z6khbAjcbKpoe,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Ireland,2018-07-10T12:30:53Z,4:03,0,10,https://open.spotify.com/track/6zfu6kg5TkFfkMCGQc67D1,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Texas - Remastered,2018-07-10T12:30:53Z,4:57,0,11,https://open.spotify.com/track/6FWCYMbIAvJADiyeQW9MfV,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Thailand - Remastered,2018-07-10T12:30:53Z,4:03,0,12,https://open.spotify.com/track/33pDV90OLUgkI6EJufm3rH,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Italy - Sefa Remix,2018-07-10T12:30:53Z,4:40,0,13,https://open.spotify.com/track/6BNI6u25PssQ92NVP3duuu,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Turkey,2018-07-10T12:30:53Z,5:46,0,14,https://open.spotify.com/track/3aQg1bCZbWa0ZuGu7w5leN,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Bangladesh,2018-07-10T12:30:53Z,4:35,0,15,https://open.spotify.com/track/201klGILCnjJ5pWquhPSj4,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to France,2018-07-10T12:30:53Z,4:47,0,16,https://open.spotify.com/track/6zx3hojv06r5sJYAhiADjg,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Hungary,2018-07-10T12:30:53Z,4:29,0,17,https://open.spotify.com/track/2yrfA1PLlbPrraRDw0oExc,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Persia,2018-07-10T12:30:53Z,5:18,0,18,https://open.spotify.com/track/68spEFFsVJgGKwJODPPAgJ,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Hell,2018-07-10T12:30:53Z,5:28,0,19,https://open.spotify.com/track/0fiffQSMJCY8asQzt615Yb,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to the Moon,2018-07-10T12:30:53Z,5:20,0,20,https://open.spotify.com/track/2y25LBnDqoBCaEFhyswc0y,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to the Wild West,2018-07-10T12:30:53Z,5:47,0,21,https://open.spotify.com/track/4IBBSWyyFSAgdhk4GzGDb1,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Bulgaria - The Braindrillerz 2016 Refix,2018-07-10T12:30:53Z,5:08,0,22,https://open.spotify.com/track/0ytSsfjS9MqhCKRWSfkpRC,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to India,2018-07-10T12:30:53Z,5:42,0,23,https://open.spotify.com/track/56VtSvTk80z2uK5luDjdTN,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Trip to Colombia,2018-07-10T12:30:53Z,4:03,0,24,https://open.spotify.com/track/3upr2kiqNyRPi8TtMDLoxa,,Trip Around The World,2016-12-09,24,https://i.scdn.co/image/3031da9198618af76ed2c56ada673313476006ef,https://open.spotify.com/album/0zEiqXORmLsRFUqIiK1wHB,Dr. Peacock,https://open.spotify.com/artist/4RbUYWWjEBb4umwqakOEd3
Klovn - Radio Edit,2018-06-30T23:38:29Z,3:29,0,33,https://open.spotify.com/track/5onmL8aJKyFBNZFV4Hw03o,,More Music 5,2012-03-05,44,https://i.scdn.co/image/ab67616d00001e02271cbe38d7bbbba2156df0ae,https://open.spotify.com/album/7jlkt5k2GFThLj2EShv4nJ,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Patek Water (feat. Offset),2018-04-21T20:12:12Z,3:09,60,6,https://open.spotify.com/track/7r6LNJT2LqpLpEyZQJPygt,https://p.scdn.co/mp3-preview/ab0d45ffc05e9043169830cc898ce3c8bf0cdab9?cid=57b733e352a843eab708ae2a3e3c30bc,SUPER SLIMEY,2017-10-20,13,https://i.scdn.co/image/ab67616d00001e025998097d9467eccb3e99b8c1,https://open.spotify.com/album/187UNqZ7MX3neMYkkevmdm,Future,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i
Søn Af En Pistol,2018-02-21T16:51:25Z,5:18,22,2,https://open.spotify.com/track/5Q9GlWZ36tLD98An8hmtTl,https://p.scdn.co/mp3-preview/33b9fdf20371a451816624edfe52c7341f16c856?cid=57b733e352a843eab708ae2a3e3c30bc,V,2013-09-08,16,https://i.scdn.co/image/ab67616d00001e026e85b42c271ae4f374981d71,https://open.spotify.com/album/58b8KIxCuq2YIyYRdCHXJe,Suspekt,https://open.spotify.com/artist/74HomvqoUecDcUPRespyqg
carmen,2018-02-14T06:55:31Z,3:09,0,8,https://open.spotify.com/track/35R4dLhlSbpnUoBYNdADu5,,racine carrée,2013-01-01,13,https://i.scdn.co/image/ab67616d00001e028a6bb98baff4c9b15f9972fc,https://open.spotify.com/album/4WW3ME0M2dUoAK5hmbXsN7,Stromae,https://open.spotify.com/artist/5j4HeCoUlzhfWtjAfM1acR
Sunshine Of Your Love,2017-12-21T19:32:18Z,4:10,0,2,https://open.spotify.com/track/2BcvvHttiZRvguFM4hR398,,Disraeli Gears (Remastered),1967-11-02,11,https://i.scdn.co/image/ab67616d00001e029f68634169de36a93f28c5ea,https://open.spotify.com/album/4SMNUQCyTvlO4vFEdXXG45,Cream,https://open.spotify.com/artist/74oJ4qxwOZvX6oSsu1DGnw
Straight Outta Compton - Remastered 2002,2017-11-29T06:28:52Z,4:15,0,1,https://open.spotify.com/track/1d8njyFuCJ7erh0ogNYOjA,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Boyz-N-The-Hood,2017-11-29T06:28:52Z,5:37,0,2,https://open.spotify.com/track/4mSp2FCzwGUN58aurJawQq,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Dope Man,2017-11-29T06:28:52Z,6:15,0,3,https://open.spotify.com/track/38mndEUsA9kxpIAjeVbYfj,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Fuck Tha Police - Remastered 2006,2017-11-29T06:28:52Z,5:14,0,4,https://open.spotify.com/track/4fxOCTCTQtsrbK6y1K9JH4,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
We Want Eazy,2017-11-29T06:28:52Z,5:01,0,5,https://open.spotify.com/track/34qRaB0UXgpisNRtlwKVl3,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Express Yourself - Remastered 2000,2017-11-29T06:28:52Z,4:23,0,6,https://open.spotify.com/track/0Qp37xG9JmIpYURi8xJl3E,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
It Was A Good Day,2017-11-29T06:28:52Z,4:19,0,7,https://open.spotify.com/track/4F8D01lJdSuAdjrITYbndS,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
You Don't Work U Don't Eat,2017-11-29T06:28:52Z,4:27,0,8,https://open.spotify.com/track/40Ox62n7E0TWKvqIMjRukn,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Foe Life,2017-11-29T06:28:52Z,4:13,0,9,https://open.spotify.com/track/3RkobPmN4GL3QcudJz39jG,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
You Can't Play With My Yo-Yo,2017-11-29T06:28:52Z,3:53,0,10,https://open.spotify.com/track/3deidnsqYgdvqhYQAuDkUA,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
It's Funky Enough,2017-11-29T06:28:52Z,4:28,0,11,https://open.spotify.com/track/6FAhovGOdGWBACS6abhDVN,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Final Frontier,2017-11-29T06:28:52Z,4:09,0,12,https://open.spotify.com/track/0qCk1NFHVG2rbhAUj7ZRme,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Get Yo Ride On,2017-11-29T06:28:52Z,3:39,0,13,https://open.spotify.com/track/51t4FGRUdqV0lPgEF9gW4W,,N.W.A. And Their Family Reunion,2008-01-01,18,https://i.scdn.co/image/ab67616d00001e0290409f7bc173314633b42d0c,https://open.spotify.com/album/211cmD9AlnfpVTEjhrokzl,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
